timestamp,rating_numerator,rating_denominator,name,stage,breed,favorite_count,retweet_count
2016-11-18 01:24:14,12,10,,,miniature_pinscher,8532.0,2070.0
2016-11-17 17:04:16,11,10,Jeffrey,,malamute,,
2016-11-17 01:35:54,11,10,Mister,,Norfolk_terrier,8550.0,2667.0
2016-11-16 17:01:16,12,10,Iroh,,Siberian_husky,13913.0,4842.0
2016-11-16 16:28:21,11,10,Shadow,,West_Highland_white_terrier,7887.0,1542.0
2016-11-14 17:03:50,13,10,Cooper,,Pekinese,10993.0,2766.0
2016-11-14 01:18:12,12,10,,pupper,American_Staffordshire_terrier,,
2016-11-12 21:02:38,12,10,Cassie,,Pembroke,15389.0,5250.0
2016-11-12 00:36:46,12,10,Pancake,,collie,21154.0,7194.0
2016-11-11 00:03:42,12,10,Tyr,,Cardigan,,
2016-11-10 17:02:03,11,10,Romeo,,American_Staffordshire_terrier,12562.0,3307.0
2016-11-09 22:49:15,12,10,,doggo,cocker_spaniel,8020.0,1908.0
2016-11-09 16:22:22,12,10,Snicku,,Pekinese,11662.0,4513.0
2016-11-09 00:37:46,11,10,Ruby,,golden_retriever,,
2016-11-08 22:25:27,11,10,,,Cardigan,,
2016-11-08 20:00:55,12,10,Yogi,,chow,,
2016-11-08 16:47:50,13,10,Daisy,,golden_retriever,,
2016-11-07 03:14:10,13,10,,doggo,golden_retriever,52705.0,25813.0
2016-11-06 22:59:35,12,10,Brody,,golden_retriever,,
2016-11-04 00:15:59,12,10,,,Samoyed,10147.0,2879.0
2016-11-02 23:45:19,12,10,Maximus,,Labrador_retriever,17806.0,5290.0
2016-11-02 16:00:06,13,10,Clark,,Old_English_sheepdog,9760.0,2029.0
2016-11-01 23:53:02,12,10,Dobby,,miniature_pinscher,8451.0,1762.0
2016-11-01 17:12:16,12,10,Fiona,,golden_retriever,,
2016-11-01 03:00:09,13,10,Moreton,,Afghan_hound,26046.0,9961.0
2016-11-01 02:00:14,12,10,Dave,,Siberian_husky,,
2016-11-01 01:00:05,12,10,,,basset,,
2016-11-01 00:00:38,13,10,Tucker,,golden_retriever,11136.0,3552.0
2016-10-31 23:00:11,11,10,Juno,,wire-haired_fox_terrier,10430.0,3103.0
2016-10-31 21:00:23,12,10,Lily,puppo,Labrador_retriever,,
2016-10-31 20:00:05,11,10,Newt,,Lakeland_terrier,,
2016-10-31 19:00:10,12,10,Benji,,golden_retriever,,
2016-10-31 18:00:14,11,10,Nida,,Italian_greyhound,6532.0,1839.0
2016-10-31 16:00:13,11,10,Robin,,Labrador_retriever,,
2016-10-30 17:02:53,12,10,Monster,,Yorkshire_terrier,7774.0,1814.0
2016-10-29 15:55:58,12,10,,,cocker_spaniel,14240.0,4649.0
2016-10-28 17:07:05,11,10,Remus,,komondor,7602.0,1957.0
2016-10-27 16:06:04,13,10,,,golden_retriever,12430.0,3375.0
2016-10-26 22:31:36,12,10,Levi,,Pembroke,13881.0,4458.0
2016-10-26 16:14:55,12,10,Mabel,,miniature_pinscher,,
2016-10-25 18:44:32,12,10,Misty,,cocker_spaniel,,
2016-10-24 23:37:28,12,10,Mosby,,Bernese_mountain_dog,8677.0,2073.0
2016-10-23 23:42:19,12,10,Maggie,,Pembroke,,
2016-10-23 19:42:02,11,10,Bruce,,Labrador_retriever,,
2016-10-22 00:45:17,13,10,Eli,,chow,,
2016-10-21 22:48:24,12,10,Brownie,,Chesapeake_Bay_retriever,,
2016-10-21 18:16:44,12,10,Rizzy,,schipperke,12448.0,3655.0
2016-10-21 00:53:56,10,10,Stella,,malamute,9642.0,2803.0
2016-10-20 16:15:26,12,10,Bo,,Chihuahua,,
2016-10-19 15:37:03,12,10,Butter,,cocker_spaniel,29033.0,11149.0
2016-10-18 16:11:17,11,10,Dexter,,golden_retriever,16468.0,5724.0
2016-10-18 00:41:57,13,10,,,Samoyed,,
2016-10-17 22:51:57,13,10,Leo,,chow,6493.0,1408.0
2016-10-17 00:20:47,11,10,Frank,,pug,9171.0,3305.0
2016-10-16 18:11:26,13,10,Tonks,puppo,German_shepherd,10813.0,3015.0
2016-10-15 21:01:17,11,10,Moose,,Chihuahua,,
2016-10-14 16:13:10,12,10,Rory,,golden_retriever,28118.0,8621.0
2016-10-13 20:28:35,12,10,,,Leonberg,11254.0,2757.0
2016-10-13 15:54:28,11,10,Dale,,Pembroke,9953.0,3347.0
2016-10-13 00:29:39,13,10,Rizzo,doggo,golden_retriever,11509.0,3776.0
2016-10-12 15:55:59,11,10,Mattie,,Labrador_retriever,,
2016-10-11 16:00:24,12,10,Rusty,,Great_Pyrenees,,
2016-10-10 17:32:08,11,10,Dallas,,miniature_pinscher,,
2016-10-08 18:41:19,13,10,Rusty,,chow,,
2016-10-07 22:15:26,11,10,Frankie,,malamute,,
2016-10-07 16:33:21,12,10,Stormy,,miniature_poodle,6022.0,1382.0
2016-10-06 00:08:09,12,10,Mairi,,Lakeland_terrier,,
2016-10-05 15:47:27,12,10,Loomis,,chow,,
2016-10-05 00:40:09,11,10,Finn,,Chihuahua,8925.0,2427.0
2016-10-04 19:42:03,13,10,Godi,,Norwegian_elkhound,17793.0,5931.0
2016-10-04 15:55:06,12,10,Dave,,Cardigan,30815.0,12616.0
2016-10-03 23:25:55,11,10,Earl,,Chesapeake_Bay_retriever,,
2016-10-03 01:00:34,11,10,Deacon,doggo,golden_retriever,7891.0,1506.0
2016-10-02 23:23:04,10,10,Penny,,Irish_setter,18236.0,5825.0
2016-10-02 15:10:30,11,10,Timmy,,malamute,,
2016-10-01 19:47:08,12,10,Sampson,doggo,briard,17577.0,6007.0
2016-09-30 01:08:10,5,10,,,Pembroke,11008.0,2918.0
2016-09-28 21:56:36,11,10,Oakley,,Mexican_hairless,,
2016-09-28 16:07:23,10,10,,,Shetland_sheepdog,10313.0,2948.0
2016-09-27 19:54:58,10,10,Dash,,Chesapeake_Bay_retriever,7577.0,2156.0
2016-09-27 16:06:28,11,10,Koda,,Siberian_husky,,
2016-09-27 02:53:48,12,10,Hercules,,Saint_Bernard,12745.0,3594.0
2016-09-26 23:04:13,12,10,,,golden_retriever,6639.0,1859.0
2016-09-26 17:29:48,11,10,Bear,,Great_Dane,5574.0,1150.0
2016-09-25 23:47:39,11,10,,,vizsla,9161.0,2405.0
2016-09-25 00:06:08,11,10,Scout,,golden_retriever,19981.0,7627.0
2016-09-23 01:00:13,12,10,Reggie,,toy_poodle,,
2016-09-22 20:33:42,13,10,,,Chihuahua,,
2016-09-22 16:13:51,11,10,Jay,,cocker_spaniel,21053.0,7805.0
2016-09-22 00:13:04,11,10,,,Staffordshire_bullterrier,,
2016-09-21 17:42:10,10,10,Strider,,German_shepherd,,
2016-09-21 16:00:17,11,10,Penny,,Airedale,4893.0,1084.0
2016-09-21 01:39:11,14,10,,,Pembroke,,
2016-09-21 00:00:35,13,10,Nala,,collie,6164.0,1190.0
2016-09-20 17:36:50,11,10,Stanley,,Boston_bull,10924.0,3541.0
2016-09-20 01:12:28,12,10,,pupper,German_shepherd,8907.0,2824.0
2016-09-19 15:00:20,3,10,Wesley,,Afghan_hound,6701.0,1768.0
2016-09-19 01:42:24,12,10,,,cocker_spaniel,11818.0,3166.0
2016-09-18 21:33:11,12,10,Derek,,chow,,
2016-09-17 16:57:35,12,10,Jeffrey,,Chihuahua,15072.0,4644.0
2016-09-16 16:00:31,12,10,Solomon,,toy_poodle,5131.0,1302.0
2016-09-15 17:48:25,11,10,Huck,pupper,Labrador_retriever,,
2016-09-15 00:36:55,13,10,,floofer,Samoyed,,
2016-09-14 23:30:38,10,10,,,Rottweiler,,
2016-09-13 23:44:54,12,10,Blue,,chow,12308.0,2866.0
2016-09-12 16:05:54,11,10,Finley,doggo,beagle,7812.0,3189.0
2016-09-11 21:34:30,13,10,Tucker,,chow,16355.0,5066.0
2016-09-10 23:54:11,12,10,Finley,,toy_poodle,,
2016-09-10 16:03:16,10,10,Sprinkles,,Walker_hound,7069.0,1853.0
2016-09-09 18:31:54,14,10,,,Eskimo_dog,22901.0,5965.0
2016-09-08 16:33:46,12,10,,,Pomeranian,,
2016-09-08 02:09:06,12,10,Loki,,silky_terrier,6946.0,1738.0
2016-09-07 23:52:41,10,10,Shakespeare,,Old_English_sheepdog,5598.0,1392.0
2016-09-07 15:44:53,11,10,Chelsea,pupper,Norwegian_elkhound,23216.0,6611.0
2016-09-06 16:10:20,12,10,Grey,,Blenheim_spaniel,,
2016-09-05 15:58:34,11,10,Roosevelt,,basset,,
2016-09-04 23:46:12,10,10,,,Newfoundland,6817.0,1811.0
2016-09-03 22:02:38,12,10,Willem,pupper,Pembroke,6335.0,1490.0
2016-09-03 19:23:13,10,10,,,golden_retriever,3981.0,1197.0
2016-09-03 17:02:54,12,10,Jack,,Labrador_retriever,,
2016-09-03 16:04:27,11,10,Penny,,Pembroke,4206.0,994.0
2016-09-02 18:03:10,11,10,Davey,,papillon,12607.0,3635.0
2016-09-02 00:12:18,12,10,Dakota,,Labrador_retriever,,
2016-09-01 16:14:48,11,10,Fizz,,collie,11031.0,5449.0
2016-08-31 21:47:27,12,10,Charlie,,Labrador_retriever,,
2016-08-31 00:58:39,10,10,Winston,,Bernese_mountain_dog,5191.0,1298.0
2016-08-30 23:58:40,11,10,Sebastian,,chow,5450.0,1510.0
2016-08-29 16:14:30,10,10,Jackson,,Italian_greyhound,6537.0,1598.0
2016-08-29 01:22:47,10,10,Carbon,,Boston_bull,7938.0,2450.0
2016-08-28 16:51:16,12,10,Klein,,miniature_pinscher,,
2016-08-28 00:37:54,13,10,Titan,,pug,6703.0,1767.0
2016-08-26 16:37:54,12,10,,,golden_retriever,5675.0,1830.0
2016-08-26 00:38:52,12,10,Kirby,,Pomeranian,15117.0,6997.0
2016-08-25 16:58:45,11,10,Jesse,,chow,4406.0,952.0
2016-08-25 00:43:02,10,10,Lou,,basenji,4316.0,1289.0
2016-08-24 23:50:10,12,10,,,Great_Pyrenees,5266.0,1365.0
2016-08-24 15:43:39,11,10,Chevy,,Labrador_retriever,,
2016-08-22 16:06:54,11,10,Philbert,,vizsla,,
2016-08-21 23:15:55,12,10,Louie,,chow,,
2016-08-20 22:12:29,13,10,Rupert,,toy_poodle,,
2016-08-20 00:26:19,10,10,Rufus,,beagle,5326.0,1451.0
2016-08-19 17:47:52,11,10,Brudge,,Doberman,4222.0,844.0
2016-08-18 23:55:18,9,10,Shadoe,,keeshond,6311.0,1702.0
2016-08-18 16:38:26,12,10,Oscar,,toy_poodle,,
2016-08-18 00:28:24,12,10,Juno,,redbone,4466.0,913.0
2016-08-17 20:27:34,11,10,Angel,,Welsh_springer_spaniel,,
2016-08-17 01:20:27,12,10,Brat,,golden_retriever,7587.0,2285.0
2016-08-16 22:00:23,12,10,Tove,,beagle,,
2016-08-16 03:52:26,13,10,Zoey,,Pembroke,27732.0,3629.0
2016-08-16 02:14:15,11,10,Louie,pupper,golden_retriever,7436.0,2306.0
2016-08-15 16:22:20,10,10,Gromit,,dalmatian,12161.0,3608.0
2016-08-14 16:13:27,12,10,Aubie,,Bernese_mountain_dog,6744.0,1897.0
2016-08-13 00:38:30,10,10,,,German_shepherd,6329.0,1616.0
2016-08-11 20:40:41,11,10,Alfie,,malamute,,
2016-08-10 01:23:03,8,10,Clark,,miniature_poodle,5661.0,1571.0
2016-08-08 17:19:51,11,10,Leela,,kelpie,12734.0,3864.0
2016-08-08 02:13:34,12,10,Glenn,,Samoyed,,
2016-08-08 01:44:46,12,10,Buddy,,chow,,
2016-08-06 17:26:19,12,10,Shelby,,Labrador_retriever,5650.0,2152.0
2016-08-05 16:28:54,11,10,Sephie,,Gordon_setter,4325.0,1256.0
2016-08-04 22:52:29,10,10,Bruce,,Norwegian_elkhound,5443.0,1544.0
2016-08-04 20:09:17,11,10,Bonaparte,,standard_poodle,4672.0,1170.0
2016-08-04 01:03:17,11,10,,,golden_retriever,11843.0,3703.0
2016-08-03 17:43:45,11,10,Wishes,doggo,Blenheim_spaniel,,
2016-08-03 02:02:14,11,10,Rose,,golden_retriever,,
2016-08-02 18:14:06,12,10,Atlas,,Samoyed,,
2016-08-02 01:44:48,13,10,Rocco,,Old_English_sheepdog,,
2016-08-01 01:28:46,10,10,,,Labrador_retriever,15328.0,6020.0
2016-07-31 20:21:02,11,10,Kirby,,Sussex_spaniel,7021.0,2111.0
2016-07-31 16:50:42,12,10,,pupper,golden_retriever,6242.0,2026.0
2016-07-31 01:12:26,10,10,Emma,,golden_retriever,4908.0,1249.0
2016-07-30 17:56:51,11,10,Oakley,,kuvasz,8880.0,2594.0
2016-07-30 01:22:17,12,10,Luna,,kuvasz,,
2016-07-29 18:53:24,7,10,Toby,,Shetland_sheepdog,15193.0,4440.0
2016-07-29 15:27:55,11,10,Spencer,,Labrador_retriever,,
2016-07-29 00:57:05,13,10,,doggo,Chesapeake_Bay_retriever,11678.0,4074.0
2016-07-28 19:06:01,12,10,Boston,,Chesapeake_Bay_retriever,,
2016-07-28 01:31:38,11,10,Brandonald,,Pembroke,4001.0,1057.0
2016-07-27 20:56:24,10,10,Odie,,Chesapeake_Bay_retriever,,
2016-07-27 17:35:10,11,10,Corey,,Pembroke,3577.0,1155.0
2016-07-25 16:21:11,12,10,Cooper,,bluetick,,
2016-07-25 01:52:43,10,10,,doggo,Labrador_retriever,,
2016-07-24 23:20:20,8,10,,,Italian_greyhound,,
2016-07-23 23:42:53,11,10,Oliver,,golden_retriever,6558.0,2114.0
2016-07-23 19:49:07,12,10,Jax,pupper,golden_retriever,6940.0,2136.0
2016-07-23 00:46:50,11,10,Gert,,Pembroke,5286.0,1388.0
2016-07-22 01:42:09,11,10,,,golden_retriever,,
2016-07-21 23:53:04,10,10,,puppo,Airedale,6702.0,1615.0
2016-07-21 02:41:54,12,10,,pupper,Pekinese,7650.0,3078.0
2016-07-18 18:43:07,13,10,Watson,,Labrador_retriever,,
2016-07-18 01:53:28,11,10,Winnie,,golden_retriever,,
2016-07-16 22:55:55,11,10,Dex,,beagle,3909.0,776.0
2016-07-16 01:08:03,10,10,,,chow,8192.0,2482.0
2016-07-15 17:56:40,12,10,Charlie,,French_bulldog,,
2016-07-14 18:22:23,10,10,,,miniature_pinscher,6100.0,2304.0
2016-07-14 01:19:12,12,10,Scout,,whippet,6018.0,2042.0
2016-07-13 23:48:51,8,10,Hank,,bluetick,7969.0,2475.0
2016-07-13 18:26:16,11,10,Ace,,chow,,
2016-07-13 00:43:15,10,10,Tayzie,,Pembroke,4072.0,1039.0
2016-07-12 17:27:23,11,10,Grizzie,,German_shepherd,7199.0,1672.0
2016-07-12 01:52:49,10,10,,doggo,German_shepherd,6239.0,1704.0
2016-07-11 02:51:40,8,10,,doggo,Bedlington_terrier,3980.0,1173.0
2016-07-10 16:10:29,12,10,Brody,,Labrador_retriever,6206.0,1952.0
2016-07-10 00:32:46,11,10,Ruby,,Lakeland_terrier,5429.0,1435.0
2016-07-09 17:28:29,12,10,Tucker,,chow,6043.0,2073.0
2016-07-09 02:06:27,13,10,Toby,,toy_poodle,,
2016-07-09 01:08:47,5,10,,pupper,dalmatian,4583.0,1176.0
2016-07-08 22:09:27,10,10,Max,,Labrador_retriever,5254.0,1345.0
2016-07-08 16:44:23,12,10,,pupper,golden_retriever,3339.0,1065.0
2016-07-08 03:07:09,10,10,Gilbert,,Walker_hound,13023.0,6236.0
2016-07-08 00:04:50,12,10,,,Labrador_retriever,6573.0,1950.0
2016-07-07 19:16:47,10,10,Cooper,puppo,Labrador_retriever,,
2016-07-07 01:47:22,11,10,Milo,pupper,toy_poodle,,
2016-07-06 15:54:42,12,10,Meyer,,Pembroke,13759.0,5351.0
2016-07-05 20:41:01,12,10,Arnie,,golden_retriever,,
2016-07-05 17:38:41,9,10,Zoe,pupper,Border_collie,4744.0,1211.0
2016-07-05 02:00:06,13,10,,,pug,3240.0,1020.0
2016-07-05 01:00:05,11,10,Stewie,,toy_poodle,3790.0,1358.0
2016-07-05 00:00:18,10,10,Calvin,,Shih-Tzu,4508.0,1377.0
2016-07-04 23:00:03,11,10,Lilah,,golden_retriever,3168.0,896.0
2016-07-04 22:00:12,12,10,Spanky,,pug,2267.0,571.0
2016-07-04 21:00:04,10,10,,pupper,redbone,8193.0,3547.0
2016-07-04 20:00:23,11,10,Jameson,,Saluki,,
2016-07-04 19:00:33,13,10,Beau,,Labrador_retriever,3307.0,655.0
2016-07-04 16:00:22,12,10,Bo,,Old_English_sheepdog,3170.0,857.0
2016-07-04 01:17:51,12,10,Lucy,,Pekinese,4854.0,1392.0
2016-07-03 01:41:06,11,10,Finn,pupper,papillon,6349.0,1762.0
2016-07-03 00:43:15,10,10,,,Chesapeake_Bay_retriever,,
2016-07-03 00:14:27,10,10,George,,Pomeranian,8943.0,3674.0
2016-07-02 19:01:20,12,10,Blu,floofer,wire-haired_fox_terrier,5708.0,2347.0
2016-07-02 02:17:13,11,10,Winston,,pug,4986.0,1606.0
2016-07-01 17:33:49,13,10,,doggo,borzoi,6072.0,2397.0
2016-07-01 02:06:06,11,10,Tripp,,Pembroke,,
2016-06-30 17:28:39,12,10,Cora,,Tibetan_terrier,2273.0,709.0
2016-06-30 02:45:28,10,10,,,borzoi,,
2016-06-30 01:15:31,11,10,Duke,,Shetland_sheepdog,,
2016-06-29 01:23:16,10,10,,pupper,kelpie,,
2016-06-28 23:23:19,11,10,,,Samoyed,,
2016-06-28 20:14:22,8,10,,,kuvasz,3060.0,1040.0
2016-06-28 17:28:22,11,10,Huxley,,Pembroke,2923.0,788.0
2016-06-28 15:40:07,4,10,,,Pembroke,5034.0,1226.0
2016-06-28 01:21:27,10,10,,,Chesapeake_Bay_retriever,2411.0,583.0
2016-06-27 00:07:44,11,10,Atticus,,Shetland_sheepdog,,
2016-06-25 19:42:08,10,10,,,Boston_bull,5063.0,1681.0
2016-06-25 15:29:00,12,10,Abby,,golden_retriever,,
2016-06-25 00:56:43,10,10,Shiloh,,toy_poodle,,
2016-06-24 00:04:36,10,10,Gustav,,chow,7176.0,2329.0
2016-06-23 19:05:49,11,10,,,Shetland_sheepdog,3680.0,858.0
2016-06-23 01:25:06,10,10,Gus,,Pekinese,4175.0,1126.0
2016-06-22 01:06:43,9,10,,,Labrador_retriever,,
2016-06-21 00:54:33,12,10,Oliver,,Shetland_sheepdog,7506.0,2402.0
2016-06-20 20:49:19,9,10,Abby,puppo,Old_English_sheepdog,3077.0,653.0
2016-06-20 19:11:53,12,10,,,toy_poodle,8164.0,2846.0
2016-06-20 01:54:27,10,10,Harvey,,Shetland_sheepdog,5800.0,1645.0
2016-06-19 01:02:50,11,10,Blanket,,Samoyed,,
2016-06-18 18:26:18,13,10,,doggo,Labrador_retriever,,
2016-06-18 01:33:55,11,10,Geno,,bull_mastiff,4309.0,1147.0
2016-06-17 19:59:26,10,10,,,dalmatian,,
2016-06-17 01:00:24,10,10,Stark,,Weimaraner,4638.0,1451.0
2016-06-16 01:25:36,10,10,Kilo,puppo,malamute,4377.0,1286.0
2016-06-15 23:24:09,12,10,,pupper,kuvasz,6417.0,1996.0
2016-06-15 22:36:19,10,10,,,golden_retriever,3990.0,1439.0
2016-06-13 18:27:32,12,10,Bell,,pug,10172.0,3985.0
2016-06-13 15:59:24,11,10,Phil,,Cardigan,,
2016-06-12 00:44:30,10,10,,,kuvasz,,
2016-06-11 21:27:17,11,10,Aqua,pupper,Labrador_retriever,8477.0,2911.0
2016-06-11 01:13:51,9,10,Tucker,,Chesapeake_Bay_retriever,3800.0,873.0
2016-06-10 16:19:48,12,10,Theodore,,Chihuahua,9087.0,3390.0
2016-06-10 00:39:48,12,10,,pupper,golden_retriever,9800.0,3253.0
2016-06-09 19:52:53,10,10,Leo,,malamute,,
2016-06-09 01:07:06,9,10,,,toy_poodle,,
2016-06-08 02:41:38,14,10,,,golden_retriever,,
2016-06-08 01:45:19,9,10,Chase,,golden_retriever,3416.0,898.0
2016-06-07 00:36:02,12,10,Nollie,,Irish_water_spaniel,20665.0,6224.0
2016-06-06 21:32:13,10,10,Rorie,,redbone,4194.0,1130.0
2016-06-06 15:40:26,12,10,Simba,,toy_poodle,3927.0,897.0
2016-06-05 23:53:41,9,10,Benji,pupper,Blenheim_spaniel,5557.0,1739.0
2016-06-05 15:54:48,6,10,Kyle,,Walker_hound,7428.0,3079.0
2016-06-04 23:31:25,13,10,,doggo,Eskimo_dog,,
2016-06-04 00:01:35,10,10,,,Labrador_retriever,3447.0,850.0
2016-06-03 01:07:16,11,10,Bayley,puppo,chow,5275.0,1637.0
2016-06-02 01:44:22,9,10,,,Bedlington_terrier,,
2016-06-02 00:32:39,12,10,Axel,,keeshond,9095.0,3577.0
2016-06-01 23:52:28,10,10,Storkson,,pug,,
2016-06-01 02:00:04,10,10,Remy,,vizsla,5452.0,1853.0
2016-06-01 00:17:54,10,10,Bella,,malamute,10337.0,3633.0
2016-05-31 16:14:39,11,10,,,Pembroke,5204.0,1394.0
2016-05-31 00:49:32,13,10,,floofer,Samoyed,10621.0,4688.0
2016-05-29 01:49:16,13,10,Chadrick,,schipperke,4439.0,1823.0
2016-05-27 15:58:54,10,10,,,Labrador_retriever,8400.0,2907.0
2016-05-27 00:32:10,11,10,Maxaroni,,cocker_spaniel,3721.0,1210.0
2016-05-26 01:47:51,12,10,,pupper,Pembroke,4133.0,1153.0
2016-05-26 00:54:06,11,10,Dakota,,pug,,
2016-05-24 23:47:49,8,10,Kellogg,doggo,Staffordshire_bullterrier,3447.0,932.0
2016-05-24 15:55:00,9,10,Buckley,pupper,Walker_hound,,
2016-05-24 01:02:00,10,10,Jax,,Maltese_dog,2832.0,545.0
2016-05-23 16:46:51,13,10,,,golden_retriever,12986.0,6616.0
2016-05-23 16:01:50,11,10,Livvie,,Siberian_husky,2595.0,570.0
2016-05-21 01:13:53,10,10,Terry,,beagle,,
2016-05-21 00:50:46,10,10,Moose,floofer,Lhasa,3780.0,1060.0
2016-05-20 00:51:30,11,10,Hermione,,chow,,
2016-05-19 01:38:16,12,10,,pupper,golden_retriever,50846.0,17663.0
2016-05-18 00:14:46,11,10,Aldrick,,Pomeranian,3654.0,925.0
2016-05-17 14:57:41,10,10,,,Staffordshire_bullterrier,,
2016-05-16 00:31:53,11,10,Larry,,English_setter,15407.0,5726.0
2016-05-14 00:49:30,12,10,Solomon,,Pembroke,3601.0,1028.0
2016-05-12 01:40:42,10,10,Rooney,pupper,American_Staffordshire_terrier,5069.0,2252.0
2016-05-11 15:59:50,11,10,Crystal,,Eskimo_dog,3582.0,1099.0
2016-05-11 01:44:07,11,10,Ziva,,pug,3946.0,1102.0
2016-05-10 00:01:12,13,10,Stefan,,kelpie,4117.0,1300.0
2016-05-09 00:11:16,13,10,Pupcasso,,German_shepherd,,
2016-05-07 16:34:32,11,10,Puff,,Maltese_dog,,
2016-05-07 01:37:30,13,10,,,Pembroke,4829.0,1783.0
2016-05-07 00:59:55,10,10,Flurpson,,Saint_Bernard,2865.0,707.0
2016-05-06 00:53:27,12,10,,,collie,3790.0,1004.0
2016-05-05 02:21:37,11,10,Raymond,,Newfoundland,,
2016-05-05 00:16:48,11,10,Rueben,pupper,cocker_spaniel,4227.0,1149.0
2016-05-04 02:26:00,12,10,Cilantro,,Border_collie,3037.0,665.0
2016-05-03 23:42:26,13,10,,doggo,Great_Pyrenees,6079.0,1830.0
2016-05-03 15:46:33,10,10,,pupper,Pomeranian,,
2016-05-03 01:50:44,11,10,,pupper,toy_poodle,,
2016-05-02 16:38:15,10,10,Karll,,flat-coated_retriever,4013.0,1447.0
2016-05-01 21:32:40,10,10,Blitz,,soft-coated_wheaten_terrier,,
2016-05-01 17:38:46,12,10,Bloop,,miniature_pinscher,3668.0,1043.0
2016-04-30 01:41:23,9,10,,,standard_poodle,4550.0,1198.0
2016-04-29 00:21:01,12,10,Colby,,toy_poodle,,
2016-04-28 20:40:11,11,10,Lillie,pupper,chow,4286.0,1424.0
2016-04-28 16:52:08,12,10,Lola,,boxer,5351.0,1873.0
2016-04-26 15:29:30,12,10,,,golden_retriever,3831.0,1366.0
2016-04-26 01:26:53,11,10,,doggo,German_short-haired_pointer,,
2016-04-25 01:12:38,10,10,Ashleigh,pupper,golden_retriever,5460.0,1720.0
2016-04-24 01:38:33,10,10,Kreggory,,Border_collie,4457.0,1847.0
2016-04-24 01:24:35,10,10,Sarge,,boxer,,
2016-04-23 16:34:28,12,10,Sugar,,Samoyed,4020.0,1287.0
2016-04-23 00:41:42,10,10,Ivar,,golden_retriever,3117.0,933.0
2016-04-21 02:25:47,13,10,,,Great_Dane,4220.0,1641.0
2016-04-20 02:30:23,12,10,Schnitzel,,Labrador_retriever,5120.0,1717.0
2016-04-17 00:58:53,11,10,Panda,,Pomeranian,4786.0,1960.0
2016-04-15 15:44:11,11,10,Oliver,pupper,Samoyed,2612.0,643.0
2016-04-15 01:26:47,12,10,Archie,,Chihuahua,,
2016-04-15 00:46:48,10,10,Berkeley,,Newfoundland,2561.0,709.0
2016-04-14 00:55:25,10,10,,,Rottweiler,4260.0,1571.0
2016-04-13 23:15:21,11,10,,,Pembroke,6576.0,2626.0
2016-04-13 01:22:10,9,10,Charleson,,Mexican_hairless,,
2016-04-13 00:17:25,11,10,Neptune,,Samoyed,,
2016-04-12 20:50:42,10,10,,doggo,golden_retriever,4983.0,1825.0
2016-04-11 15:43:12,10,10,Harnold,,malamute,5208.0,2018.0
2016-04-11 01:41:07,10,10,,,golden_retriever,,
2016-04-11 01:13:34,11,10,Pippa,,Dandie_Dinmont,3524.0,997.0
2016-04-10 01:20:33,10,10,Sadie,,golden_retriever,3599.0,1142.0
