timestamp,rating_numerator,rating_denominator,name,stage,breed,favorite_count,retweet_count
2016-04-09 23:10:47,12,10,Otis,,Pembroke,5395.0,1846.0
2016-04-09 02:47:55,10,10,,,Pomeranian,19442.0,8430.0
2016-04-09 01:35:37,11,10,Carper,,Labrador_retriever,,
2016-04-08 20:46:50,10,10,,,Maltese_dog,,
2016-04-08 01:19:36,3,10,Alexanderson,,Chihuahua,1990.0,519.0
2016-04-08 00:30:51,11,10,Suki,,malamute,3995.0,1051.0
2016-04-06 22:29:56,11,10,Barclay,,Brittany_spaniel,2531.0,618.0
2016-04-06 02:21:30,11,10,,,golden_retriever,,
2016-04-05 18:41:02,9,10,Ebby,,miniature_pinscher,3246.0,876.0
2016-04-04 17:53:31,12,10,,,golden_retriever,6458.0,2002.0
2016-04-04 15:22:08,10,10,Smokey,pupper,Siberian_husky,,
2016-04-04 01:41:58,10,10,Link,,malinois,4419.0,1233.0
2016-04-04 00:55:01,11,10,Jennifur,,Pomeranian,7492.0,1602.0
2016-04-03 01:36:11,11,10,Bluebert,,Siberian_husky,,
2016-04-02 15:25:47,12,10,Stephanus,,Yorkshire_terrier,2869.0,1131.0
2016-04-02 01:52:38,11,10,,doggo,golden_retriever,6932.0,1999.0
2016-04-01 15:46:52,11,10,Bubbles,,pug,3286.0,915.0
2016-04-01 02:51:22,10,10,,,Dandie_Dinmont,4816.0,1760.0
2016-04-01 00:26:15,10,10,Toby,,Staffordshire_bullterrier,4026.0,1350.0
2016-03-31 23:22:53,12,10,Zeus,,golden_retriever,,
2016-03-31 00:58:29,10,10,Oscar,,West_Highland_white_terrier,,
2016-03-30 16:52:36,10,10,Nico,,Chihuahua,,
2016-03-30 15:34:51,12,10,Michelangelope,,Chihuahua,5286.0,1970.0
2016-03-30 01:07:18,9,10,Calbert,,Brittany_spaniel,,
2016-03-29 23:29:14,10,10,Curtis,,Great_Pyrenees,4257.0,1482.0
2016-03-29 00:12:05,12,10,,,Norfolk_terrier,3744.0,967.0
2016-03-28 01:10:13,10,10,,,collie,,
2016-03-28 00:43:43,8,10,Thumas,,soft-coated_wheaten_terrier,,
2016-03-27 22:14:49,13,10,,,pug,2345.0,919.0
2016-03-27 17:25:54,10,10,,,Labrador_retriever,4444.0,1464.0
2016-03-27 02:43:58,12,10,Kanu,,Siberian_husky,3387.0,811.0
2016-03-26 16:15:05,12,10,Piper,,Brittany_spaniel,5035.0,1438.0
2016-03-25 17:03:49,11,10,,,Great_Pyrenees,,
2016-03-25 01:35:51,10,10,Lance,,whippet,7445.0,2952.0
2016-03-24 01:11:29,10,10,Stubert,,Labrador_retriever,19123.0,7037.0
2016-03-23 19:09:09,10,10,,,Great_Pyrenees,,
2016-03-23 15:53:42,10,10,,,Labrador_retriever,4299.0,1264.0
2016-03-22 02:03:52,10,10,,,Labrador_retriever,3915.0,1086.0
2016-03-22 01:16:55,11,10,,,Shih-Tzu,,
2016-03-21 02:38:34,11,10,Roosevelt,,Lakeland_terrier,2930.0,1030.0
2016-03-20 01:28:47,11,10,,,Pembroke,3775.0,1187.0
2016-03-19 01:54:56,11,10,Chuckles,pupper,French_bulldog,3087.0,641.0
2016-03-19 01:11:29,12,10,,,malamute,,
2016-03-18 14:19:56,12,10,Sora,,Pembroke,2776.0,558.0
2016-03-17 22:09:38,12,10,Beemo,,Pembroke,,
2016-03-17 01:55:02,11,10,Gunner,,Shih-Tzu,2209.0,541.0
2016-03-17 01:11:26,11,10,,,Old_English_sheepdog,4684.0,1308.0
2016-03-17 00:58:46,13,10,,,pug,2480.0,1178.0
2016-03-16 16:29:35,8,10,Tater,,Pekinese,2860.0,927.0
2016-03-16 14:54:24,11,10,,pupper,toy_poodle,5680.0,2088.0
2016-03-16 01:46:45,12,10,Watson,,Pembroke,,
2016-03-15 02:25:31,12,10,Olaf,,chow,3659.0,1261.0
2016-03-15 01:48:55,12,10,Cecil,,golden_retriever,,
2016-03-14 23:19:03,9,10,Vince,,cocker_spaniel,1537.0,245.0
2016-03-14 18:42:20,10,10,Karma,,Maltese_dog,2308.0,605.0
2016-03-14 16:02:49,8,10,Billy,,Shetland_sheepdog,2706.0,718.0
2016-03-14 03:50:21,11,10,Walker,,Labrador_retriever,2488.0,597.0
2016-03-14 02:39:42,11,10,Penny,,Chihuahua,,
2016-03-13 23:24:56,10,10,Rodney,,Siberian_husky,,
2016-03-13 02:43:08,9,10,,pupper,schipperke,,
2016-03-13 01:57:25,10,10,Malikai,,Eskimo_dog,1751.0,530.0
2016-03-13 00:24:26,10,10,Mister,,golden_retriever,,
2016-03-12 19:35:15,11,10,Coco,,Pomeranian,2834.0,854.0
2016-03-12 02:28:06,13,10,Bear,,Shih-Tzu,,
2016-03-12 01:49:25,11,10,Bobble,,Chihuahua,3193.0,853.0
2016-03-11 18:18:36,10,10,Oliver,,pug,3720.0,1389.0
2016-03-11 04:35:39,10,10,Jebberson,,Cardigan,,
2016-03-11 03:22:23,11,10,,,French_bulldog,3506.0,880.0
2016-03-11 02:36:57,9,10,Cooper,,Norwich_terrier,2772.0,1024.0
2016-03-11 01:56:49,10,10,Remington,,Staffordshire_bullterrier,1995.0,566.0
2016-03-10 20:26:26,13,10,,,malinois,,
2016-03-10 16:42:10,11,10,Rufus,,toy_poodle,2791.0,1014.0
2016-03-10 03:55:45,11,10,Sadie,,miniature_pinscher,3389.0,993.0
2016-03-10 01:35:01,10,10,,,whippet,,
2016-03-09 16:56:11,12,10,Harper,,golden_retriever,,
2016-03-09 03:45:22,11,10,,pupper,Lakeland_terrier,2365.0,620.0
2016-03-09 02:08:59,10,10,Clarkus,,Chihuahua,3624.0,1360.0
2016-03-09 01:26:57,9,10,,,golden_retriever,3391.0,1130.0
2016-03-08 21:23:50,10,10,Finnegus,pupper,Bernese_mountain_dog,,
2016-03-08 20:09:54,10,10,Cassie,,Blenheim_spaniel,2870.0,828.0
2016-03-08 04:25:07,11,10,Cupcake,,Samoyed,2669.0,708.0
2016-03-08 03:00:15,10,10,Kathmandu,,pug,2260.0,828.0
2016-03-08 01:52:18,12,10,Tucker,,cocker_spaniel,4212.0,1432.0
2016-03-08 01:25:10,11,10,Ellie,,Chihuahua,2381.0,623.0
2016-03-07 03:24:33,12,10,Katie,,toy_poodle,3443.0,1018.0
2016-03-06 17:52:42,11,10,,,chow,,
2016-03-06 16:27:23,12,10,,,golden_retriever,3205.0,1080.0
2016-03-06 05:11:12,12,10,Koda,,Tibetan_mastiff,3565.0,967.0
2016-03-06 02:46:44,12,10,,pupper,Pembroke,22062.0,8368.0
2016-03-05 23:51:49,11,10,Kara,,papillon,2826.0,965.0
2016-03-05 17:16:20,7,10,Dexter,,Samoyed,5320.0,1680.0
2016-03-05 04:36:02,10,10,Adele,pupper,Staffordshire_bullterrier,3213.0,770.0
2016-03-05 04:17:02,12,10,Lucy,,golden_retriever,3247.0,929.0
2016-03-04 23:32:15,10,10,Max,,collie,,
2016-03-04 03:13:11,11,10,,,basenji,,
2016-03-03 19:32:29,12,10,Zara,,golden_retriever,,
2016-03-03 17:19:38,12,10,Cooper,,Great_Pyrenees,,
2016-03-03 16:23:38,11,10,Ambrose,pupper,Chihuahua,3939.0,1761.0
2016-03-03 03:51:44,11,10,Jimothy,,Chihuahua,3107.0,778.0
2016-03-02 18:48:16,10,10,Terrenth,,collie,2222.0,535.0
2016-03-02 16:23:36,12,10,Reese,,Airedale,,
2016-03-02 03:30:25,12,10,,,Norfolk_terrier,4417.0,1165.0
2016-03-02 02:43:09,10,10,,pupper,pug,2335.0,572.0
2016-03-01 02:53:32,12,10,,,Chihuahua,3036.0,1048.0
2016-03-01 01:36:14,11,10,Lucia,,Samoyed,,
2016-02-29 17:56:32,12,10,Bisquick,,Pembroke,8289.0,3725.0
2016-02-28 02:50:28,10,10,,,Labrador_retriever,1902.0,486.0
2016-02-28 02:29:55,10,10,,,boxer,3400.0,1196.0
2016-02-27 16:03:45,10,10,Scooter,pupper,Pembroke,3991.0,1588.0
2016-02-27 03:42:44,9,10,,,miniature_pinscher,3927.0,1445.0
2016-02-27 00:55:11,12,10,Charlie,,golden_retriever,,
2016-02-26 23:10:06,9,10,Socks,,Border_collie,,
2016-02-26 04:48:02,11,10,,,Pembroke,7652.0,3252.0
2016-02-25 02:42:00,11,10,Lucy,,golden_retriever,3334.0,1135.0
2016-02-25 01:47:04,10,10,,,bloodhound,2280.0,586.0
2016-02-24 20:56:55,11,10,Sansa,pupper,kelpie,12603.0,3597.0
2016-02-24 17:04:07,12,10,,,Pomeranian,,
2016-02-24 02:36:23,12,10,,,West_Highland_white_terrier,3390.0,1087.0
2016-02-23 23:39:59,11,10,,,Boston_bull,2564.0,802.0
2016-02-23 04:06:20,12,10,Fiji,,Pomeranian,,
2016-02-23 02:12:47,11,10,Rilo,,toy_poodle,3960.0,1074.0
2016-02-22 21:59:57,11,10,Bilbo,,French_bulldog,,
2016-02-22 02:57:08,10,10,Coopson,,Chihuahua,2160.0,479.0
2016-02-22 00:53:31,9,10,Yoda,,Yorkshire_terrier,,
2016-02-21 23:13:01,10,10,Millie,pupper,Border_collie,,
2016-02-21 01:19:47,12,10,,,Chihuahua,12636.0,5365.0
2016-02-20 02:06:50,12,10,,pupper,kuvasz,,
2016-02-20 01:00:55,10,10,Crouton,,Rhodesian_ridgeback,2531.0,526.0
2016-02-19 18:24:26,11,10,,,Great_Pyrenees,,
2016-02-19 03:11:35,10,10,Vincent,,American_Staffordshire_terrier,,
2016-02-18 03:58:39,10,10,Dotsy,,beagle,2731.0,780.0
2016-02-18 02:24:13,10,10,,pupper,golden_retriever,7795.0,2875.0
2016-02-17 18:49:22,10,10,Coops,,West_Highland_white_terrier,2147.0,610.0
2016-02-17 17:01:14,9,10,Thumas,,Chihuahua,,
2016-02-17 03:45:29,11,10,Cooper,pupper,golden_retriever,3168.0,1009.0
2016-02-17 02:54:04,12,10,Nala,,Border_terrier,,
2016-02-17 02:17:19,10,10,,,malinois,2864.0,1308.0
2016-02-17 02:02:25,11,10,Fillup,,Dandie_Dinmont,,
2016-02-16 04:15:05,12,10,Archie,,Pembroke,,
2016-02-16 03:25:58,12,10,,pupper,golden_retriever,2236.0,530.0
2016-02-16 02:42:52,10,10,,,pug,1424.0,346.0
2016-02-16 02:04:04,11,10,Miley,,Samoyed,2148.0,645.0
2016-02-15 23:13:03,11,10,Calbert,,cairn,1954.0,459.0
2016-02-15 20:04:36,10,10,,,Labrador_retriever,3267.0,906.0
2016-02-15 03:55:41,8,10,Reagan,,schipperke,2542.0,686.0
2016-02-15 03:27:04,12,10,,,Shih-Tzu,3114.0,1249.0
2016-02-15 01:05:02,13,10,,pupper,Chihuahua,2693.0,1253.0
2016-02-14 21:55:47,13,10,Oliver,,Norfolk_terrier,3495.0,1029.0
2016-02-14 19:35:46,11,10,,,Italian_greyhound,,
2016-02-14 16:33:40,10,10,,,German_short-haired_pointer,2623.0,657.0
2016-02-14 03:29:49,10,10,Cuddles,,Samoyed,,
2016-02-14 03:01:06,7,10,Rusty,,Brittany_spaniel,1503.0,399.0
2016-02-13 22:29:29,12,10,,,Samoyed,1338.0,356.0
2016-02-13 16:50:04,9,10,Claude,,French_bulldog,2410.0,650.0
2016-02-13 03:59:01,10,10,Jessiga,,pug,,
2016-02-13 03:05:01,11,10,Maximus,,boxer,,
2016-02-12 21:49:15,11,10,Franklin,,Italian_greyhound,4917.0,2112.0
2016-02-12 17:22:12,9,10,,,Labrador_retriever,,
2016-02-12 16:16:41,10,10,Lily,,Chesapeake_Bay_retriever,2910.0,781.0
2016-02-12 04:07:53,11,10,,,Staffordshire_bullterrier,1579.0,351.0
2016-02-12 03:47:39,11,10,Doug,,Pembroke,,
2016-02-12 00:39:39,10,10,Cassie,,Great_Dane,2485.0,720.0
2016-02-11 03:02:54,11,10,,pupper,Lhasa,,
2016-02-11 01:42:02,11,10,,pupper,Shetland_sheepdog,,
2016-02-10 04:06:43,10,10,Bentley,,toy_poodle,4844.0,1962.0
2016-02-10 03:05:46,10,10,Charlie,,Great_Dane,3132.0,1217.0
2016-02-09 03:35:31,12,10,Rosie,,Chihuahua,,
2016-02-09 03:14:25,9,10,,,Appenzeller,,
2016-02-09 02:40:05,12,10,,,kuvasz,5016.0,1891.0
2016-02-07 18:51:43,7,10,Berb,,borzoi,3333.0,1202.0
2016-02-06 03:50:33,11,10,,,Pomeranian,3120.0,1226.0
2016-02-06 02:22:53,13,10,Wyatt,,Samoyed,,
2016-02-06 00:35:13,13,10,,,soft-coated_wheaten_terrier,,
2016-02-05 15:27:17,8,10,Calvin,,Old_English_sheepdog,,
2016-02-05 03:18:42,12,10,,,basenji,4544.0,1901.0
2016-02-05 00:51:51,10,10,Bob,,pug,8968.0,3754.0
2016-02-04 18:35:39,10,10,Colin,,Maltese_dog,,
2016-02-04 04:03:57,12,10,,pupper,papillon,2737.0,647.0
2016-02-04 02:40:08,11,10,Lorenzo,pupper,Shih-Tzu,2948.0,1165.0
2016-02-04 01:07:39,6,10,,,Boston_bull,2757.0,829.0
2016-02-02 02:53:12,10,10,,,Australian_terrier,2118.0,652.0
2016-02-02 01:21:07,9,10,Grady,pupper,boxer,2077.0,523.0
2016-02-01 17:11:59,10,10,,,Shih-Tzu,4324.0,2134.0
2016-02-01 03:38:15,11,10,Chester,,Pembroke,,
2016-01-31 23:42:03,10,10,Kobe,,groenendael,,
2016-01-31 03:49:30,9,10,Freddery,,Scottish_deerhound,2630.0,430.0
2016-01-31 03:00:47,12,10,,pupper,pug,2543.0,837.0
2016-01-31 02:31:43,10,10,,,malamute,1604.0,386.0
2016-01-30 03:52:58,10,10,,,Labrador_retriever,3489.0,1297.0
2016-01-30 02:41:58,11,10,,pupper,golden_retriever,,
2016-01-30 00:38:37,9,10,Bodie,,vizsla,,
2016-01-29 19:36:08,12,10,Dunkin,,Shih-Tzu,8151.0,3371.0
2016-01-29 16:30:45,11,10,,,cocker_spaniel,1783.0,644.0
2016-01-29 03:56:12,9,10,,,Saint_Bernard,2758.0,787.0
2016-01-29 03:03:25,10,10,Wally,pupper,Mexican_hairless,2526.0,919.0
2016-01-29 02:46:29,10,10,,,soft-coated_wheaten_terrier,1848.0,628.0
2016-01-29 02:17:12,10,10,Tupawc,,German_short-haired_pointer,,
2016-01-28 21:54:41,12,10,,pupper,Samoyed,,
2016-01-28 16:53:37,13,10,,pupper,Samoyed,,
2016-01-28 04:44:32,12,10,Chester,,golden_retriever,,
2016-01-28 02:30:58,10,10,Amber,,pug,3304.0,1431.0
2016-01-28 02:12:04,10,10,Cody,,Siberian_husky,,
2016-01-27 03:26:56,12,10,,,Siberian_husky,2616.0,858.0
2016-01-27 01:33:08,10,10,Edgar,,pug,2225.0,829.0
2016-01-27 00:31:15,13,10,,,toy_poodle,,
2016-01-26 16:12:33,9,10,,,Tibetan_terrier,2969.0,1001.0
2016-01-25 22:58:05,10,10,,,Saint_Bernard,,
2016-01-25 17:35:00,10,10,,,Chihuahua,,
2016-01-25 04:49:38,5,10,,,bloodhound,,
2016-01-25 03:16:56,12,10,Leo,,Shetland_sheepdog,,
2016-01-25 02:17:57,12,10,Bailey,,Bernese_mountain_dog,2742.0,888.0
2016-01-25 00:26:41,13,10,,,Lakeland_terrier,19993.0,8043.0
2016-01-24 18:09:23,11,10,Molly,,Rottweiler,2668.0,692.0
2016-01-24 03:14:07,11,10,,,borzoi,3070.0,926.0
2016-01-23 18:09:53,11,10,,,golden_retriever,3714.0,1320.0
2016-01-23 03:20:44,13,10,Peaches,,golden_retriever,3921.0,1338.0
2016-01-23 02:53:03,8,10,Vinscent,,kuvasz,,
2016-01-22 18:09:28,11,10,Lolo,,Lhasa,2041.0,636.0
2016-01-22 05:07:29,10,10,Eriq,,Pembroke,,
2016-01-22 03:24:22,11,10,Phred,,kuvasz,3387.0,901.0
2016-01-22 02:28:52,9,10,,,pug,,
2016-01-21 03:38:27,12,10,,pupper,malamute,2598.0,777.0
2016-01-21 02:56:40,10,10,,,Samoyed,,
2016-01-21 02:34:07,10,10,Covach,,standard_poodle,1482.0,394.0
2016-01-20 20:21:00,11,10,Gizmo,pupper,Pomeranian,2509.0,728.0
2016-01-20 18:30:32,9,10,Durg,,Old_English_sheepdog,3137.0,1242.0
2016-01-20 15:44:48,11,10,,,collie,,
2016-01-20 04:13:20,12,10,Luca,,Italian_greyhound,,
2016-01-20 01:41:08,10,10,Lucy,pupper,toy_poodle,,
2016-01-19 21:18:22,12,10,,,Eskimo_dog,2123.0,482.0
2016-01-19 18:39:13,12,10,Carl,,Pembroke,3526.0,1510.0
2016-01-19 03:10:43,9,10,Chipson,,Scotch_terrier,,
2016-01-19 02:59:01,10,10,Herald,,Chihuahua,2068.0,752.0
2016-01-19 02:36:42,10,10,Lucky,,American_Staffordshire_terrier,,
2016-01-18 18:36:07,9,10,,,cocker_spaniel,3177.0,1052.0
2016-01-18 17:52:38,10,10,Trip,pupper,English_springer,2092.0,537.0
2016-01-18 02:49:58,11,10,,pupper,Pembroke,2832.0,916.0
2016-01-18 01:38:15,10,10,,,Ibizan_hound,,
2016-01-17 21:01:41,9,10,Brad,,Cardigan,1429.0,392.0
2016-01-17 19:27:24,12,10,,,malinois,1003.0,203.0
2016-01-17 18:27:32,8,10,Pubert,,American_Staffordshire_terrier,2301.0,695.0
2016-01-17 02:23:42,9,10,,,papillon,,
2016-01-17 00:32:18,12,10,,pupper,Pembroke,,
2016-01-16 15:40:14,12,10,Louis,,golden_retriever,9622.0,4695.0
2016-01-15 21:52:49,10,10,,,pug,,
2016-01-15 18:24:18,11,10,Kilo,,Eskimo_dog,,
2016-01-15 02:41:12,12,10,Louis,,Pomeranian,2828.0,1186.0
2016-01-15 02:08:05,12,10,,pupper,Lakeland_terrier,,
2016-01-15 01:25:33,11,10,,,Staffordshire_bullterrier,,
2016-01-14 18:33:48,9,10,Blakely,pupper,miniature_pinscher,,
2016-01-14 15:57:26,11,10,Opal,,pug,2008.0,536.0
2016-01-14 04:41:12,7,10,Marq,,Rottweiler,1973.0,602.0
2016-01-14 03:45:57,12,10,,,English_springer,,
2016-01-14 02:25:31,10,10,Kramer,,Boston_bull,2131.0,569.0
2016-01-13 16:56:30,11,10,Tyrone,,Shih-Tzu,20840.0,9618.0
2016-01-13 04:23:58,9,10,Gordon,,pug,5658.0,2411.0
2016-01-13 03:12:26,11,10,Baxter,,borzoi,,
2016-01-13 02:17:20,11,10,,pupper,Labrador_retriever,2326.0,634.0
2016-01-12 02:06:41,12,10,,,Tibetan_mastiff,4301.0,1265.0
2016-01-11 22:56:10,11,10,Mona,pupper,Norwich_terrier,2913.0,848.0
2016-01-11 18:39:05,11,10,Olivia,pupper,Rottweiler,3827.0,1437.0
2016-01-11 17:50:18,10,10,Horace,,Labrador_retriever,,
2016-01-11 03:17:53,11,10,Crimson,,Yorkshire_terrier,,
2016-01-11 02:40:19,10,10,Birf,pupper,German_shepherd,,
2016-01-11 01:25:58,10,10,,,pug,2276.0,716.0
2016-01-10 05:01:51,11,10,,,Pomeranian,2285.0,763.0
2016-01-10 03:57:12,12,10,,,Great_Dane,3221.0,1218.0
2016-01-10 02:13:27,11,10,,pupper,Rhodesian_ridgeback,,
2016-01-09 23:55:38,11,10,Lorelei,,Siberian_husky,2185.0,548.0
2016-01-09 21:58:42,8,10,,pupper,papillon,1684.0,630.0
2016-01-09 19:31:20,9,10,Olive,,Yorkshire_terrier,,
2016-01-09 03:24:40,12,10,Brooks,,Chesapeake_Bay_retriever,3376.0,1537.0
2016-01-09 01:59:19,7,10,Otis,pupper,Lakeland_terrier,3042.0,824.0
2016-01-08 05:00:14,10,10,,,golden_retriever,9821.0,4193.0
2016-01-08 04:46:13,10,10,Rocky,,Boston_bull,2743.0,677.0
2016-01-08 04:21:00,11,10,,,chow,,
2016-01-08 03:50:03,11,10,Petrick,floofer,Pomeranian,2147.0,464.0
2016-01-08 01:16:17,10,10,Hubertson,pupper,pug,3213.0,1268.0
2016-01-07 18:41:01,11,10,Gerbald,pupper,Bernese_mountain_dog,4246.0,1496.0
2016-01-07 03:30:07,12,10,Oreo,,Border_collie,3332.0,1095.0
2016-01-07 02:38:10,11,10,,,Labrador_retriever,3626.0,489.0
2016-01-07 00:59:40,11,10,Perry,,Pembroke,1951.0,558.0
2016-01-06 18:14:31,11,10,Theodore,,miniature_schnauzer,2820.0,1054.0
2016-01-06 00:54:18,12,10,,,Chihuahua,,
2016-01-05 21:06:19,10,10,Pippa,,Chihuahua,4023.0,1233.0
2016-01-05 19:42:51,10,10,Jeph,,Labrador_retriever,2056.0,585.0
2016-01-05 05:14:53,12,10,Obi,,Pembroke,8444.0,3496.0
2016-01-05 02:09:54,9,10,Tino,,Chihuahua,,
2016-01-05 01:44:52,10,10,,,kelpie,3608.0,1239.0
2016-01-05 01:00:50,10,10,Kulet,,chow,2085.0,709.0
2016-01-04 19:43:10,10,10,Lupe,,Labrador_retriever,,
2016-01-04 03:50:08,10,10,Sadie,,bluetick,,
2016-01-04 03:28:54,10,10,Tiger,,toy_poodle,1998.0,370.0
2016-01-04 02:18:42,9,10,,pupper,Maltese_dog,,
2016-01-04 01:53:37,12,10,,pupper,malamute,,
2016-01-03 22:14:26,9,10,Buddy,,miniature_pinscher,,
2016-01-03 20:12:10,11,10,Sebastian,,Pembroke,,
2016-01-03 04:01:13,11,10,Griffin,,Airedale,,
2016-01-03 02:53:17,11,10,Banjo,pupper,keeshond,2738.0,1052.0
2016-01-03 00:47:59,10,10,,,Lakeland_terrier,,
2016-01-02 20:58:09,11,10,,,French_bulldog,,
2016-01-02 18:43:31,10,10,,,Pembroke,3039.0,980.0
2016-01-02 04:27:31,9,10,Brandy,pupper,Leonberg,2994.0,1095.0
2016-01-02 02:23:45,10,10,Larry,pupper,cocker_spaniel,3517.0,961.0
2016-01-02 01:33:43,12,10,,,golden_retriever,,
2016-01-01 21:00:32,10,10,Lulu,,boxer,2229.0,768.0
2016-01-01 02:29:49,9,10,Taco,,English_setter,,
2015-12-31 19:05:54,12,10,,,English_springer,,
2015-12-31 05:14:01,8,10,,,whippet,3559.0,1225.0
2015-12-31 02:52:40,11,10,Kreg,,vizsla,,
2015-12-31 02:33:29,9,10,Brody,,curly-coated_retriever,,
2015-12-30 17:58:40,9,10,Jax,,Siberian_husky,,
2015-12-30 02:54:35,11,10,Ulysses,,schipperke,6817.0,2126.0
2015-12-29 23:32:35,12,10,Jimothy,,Labrador_retriever,2897.0,1088.0
2015-12-29 17:36:07,10,10,Charlie,pupper,Chihuahua,,
2015-12-29 04:31:49,11,10,Bo,pupper,toy_poodle,,
2015-12-29 01:52:46,12,10,Toffee,pupper,Pomeranian,2726.0,977.0
2015-12-28 23:00:52,12,10,,,toy_poodle,1981.0,500.0
2015-12-28 20:57:50,8,10,Apollo,,Rottweiler,3674.0,1374.0
2015-12-28 17:12:42,12,10,Carly,,Norfolk_terrier,14818.0,6115.0
2015-12-28 03:46:05,11,10,Glacier,,Samoyed,,
2015-12-28 02:15:26,12,10,,,Lhasa,3320.0,1013.0
2015-12-28 01:12:59,11,10,Sarge,,Saint_Bernard,3329.0,1162.0
2015-12-27 23:53:05,9,10,Panda,,Tibetan_terrier,,
2015-12-27 21:52:07,11,10,,pupper,Irish_setter,2487.0,510.0
2015-12-27 19:22:30,11,10,Aspen,,Pomeranian,,
2015-12-27 04:37:44,9,10,,,pug,2512.0,700.0
2015-12-27 02:36:20,4,10,Alice,,soft-coated_wheaten_terrier,,
2015-12-27 02:15:25,10,10,Sadie,,Labrador_retriever,2145.0,463.0
2015-12-27 00:49:49,11,10,Griswold,,Pomeranian,2478.0,649.0
2015-12-26 23:15:17,9,10,Cheesy,,Shetland_sheepdog,1827.0,383.0
2015-12-26 19:43:36,12,10,Ellie,pupper,Pembroke,3576.0,1402.0
2015-12-26 17:25:59,10,10,,,pug,2454.0,866.0
2015-12-26 04:41:15,9,10,Brody,,French_bulldog,,
2015-12-25 21:18:05,12,10,Percy,,Chihuahua,4380.0,2007.0
2015-12-25 19:39:43,10,10,Hector,pupper,Lakeland_terrier,,
2015-12-25 01:00:07,11,10,,pupper,Brittany_spaniel,,
2015-12-24 23:00:17,12,10,Goliath,,bluetick,,
2015-12-24 22:00:10,10,10,Kawhi,pupper,miniature_poodle,3734.0,1837.0
2015-12-24 21:00:12,10,10,Reggie,,Maltese_dog,,
2015-12-24 20:00:22,9,10,Ozzy,,pug,,
2015-12-24 19:00:23,11,10,,pupper,golden_retriever,3691.0,1444.0
2015-12-24 16:00:30,10,10,Sammy,,Samoyed,,
2015-12-24 03:12:15,11,10,,,EntleBucher,,
2015-12-24 02:02:12,10,10,Willie,,Airedale,,
2015-12-24 00:58:27,13,10,,pupper,Chihuahua,37436.0,14794.0
2015-12-23 21:37:40,10,10,Rinna,pupper,bloodhound,3184.0,1170.0
2015-12-23 18:51:56,9,10,,,French_bulldog,2164.0,836.0
2015-12-23 17:55:32,8,10,Mike,,boxer,1709.0,494.0
2015-12-23 05:13:38,7,10,,,dalmatian,,
2015-12-23 03:58:25,7,10,William,,Chihuahua,3489.0,1332.0
2015-12-23 01:37:45,9,10,Evy,,Maltese_dog,2156.0,666.0
2015-12-23 00:45:35,11,10,Hurley,,toy_poodle,32726.0,19823.0
2015-12-22 04:35:49,11,10,Rubio,,pug,22071.0,8517.0
2015-12-22 03:57:37,8,10,,,Italian_greyhound,,
2015-12-22 02:52:45,10,10,Louis,,Scottish_deerhound,,
2015-12-22 01:28:25,12,10,,,kelpie,6154.0,2693.0
2015-12-21 17:33:48,12,10,,,Eskimo_dog,,
2015-12-21 16:04:13,11,10,Lola,,Labrador_retriever,1698.0,485.0
2015-12-21 04:52:53,12,10,,pupper,Labrador_retriever,2653.0,950.0
2015-12-21 04:44:55,7,10,Linda,,Airedale,3575.0,1247.0
2015-12-21 03:12:08,11,10,Tug,,Pembroke,,
